id	name	species	type.0	type.1	height	weight	abilities.0	abilities.1	stats.hp	stats.attack	stats.defense	stats.sp_atk	stats.sp_def	stats.speed	stats.total	evolution.0	evolution.1	evolution.2	description	gen	abilities.2	evolution.3	abilities.3	abilities.4	abilities.5
548	Petilil	Bulb Pokemon	Grass		0.5m	6.6 kg	Chlorophyll	Own Tempo	45	35	50	70	50	30	280				Description not available yet	5	Leaf Guard				
231	Phanpy	Long Nose Pokemon	Ground		0.5m	33.5 kg	Pickup	Sand Veil	90	60	60	40	40	40	330				Description not available yet	2					
708	Phantump	Stump Pokemon	Ghost	Grass	0.4m	7 kg	Natural Cure	Frisk	43	70	48	50	60	38	309				Description not available yet	6	Harvest				
795	Pheromosa	Lissome Pokemon	Bug	Fighting	1.8m	25 kg	Beast Boost		71	137	37	137	37	151	570				Description not available yet	7					
489	Phione	Sea Drifter Pokemon	Water		0.4m	3.1 kg	Hydration		80	80	80	80	80	80	480				Description not available yet	4					
172	Pichu	Tiny Mouse Pokemon	Electric		0.3m	2 kg	Static	Lightningrod	20	40	15	35	35	60	205				Description not available yet	2					
018	Pidgeot	Bird Pokemon	Normal	Flying	1.50m	39.5 kg	Keen Eye	Tangled Feet	83	80	75	70	70	101	479	Pidgey	Pidgeotto	Pidgeot	It flies over its wide territory in search of prey, downing it with its highly developed claws.	1	Big Pecks				
017	Pidgeotto	Bird Pokemon	Normal	Flying	1.09m	30.0 kg	Keen Eye	Tangled Feet	63	60	55	50	50	71	349	Pidgey	Pidgeotto	Pidgeot	It flies over its wide territory in search of prey, downing it with its highly developed claws.	1	Big Pecks				
016	Pidgey	Tiny Bird Pokemon	Normal	Flying	0.30m	1.8 kg	Keen Eye	Tangled Feet	40	45	40	35	35	56	251	Pidgey	Pidgeotto	Pidgeot	It is docile and prefers to avoid conflict. If disturbed, however, it can ferociously strike back.	1	Big Pecks				
519	Pidove	Tiny Pigeon Pokemon	Normal	Flying	0.3m	2.1 kg	Big Pecks	Super Luck	50	55	50	36	30	43	264				Description not available yet	5	Rivalry				
499	Pignite	Fire Pig Pokemon	Fire	Fighting	1m	55.5 kg	Blaze	Thick Fat	90	93	55	70	55	55	418				Description not available yet	5					
025	Pikachu	Mouse Pokemon	Electric		0.41m	6.0 kg	Static	Lightning Rod	35	55	40	50	50	90	320	Pikachu	Raichu		It occasionally uses an electric shock to recharge a fellow Pikachu that is in a weakened state.	1					
731	Pikipek	Woodpecker Pokemon	Normal	Flying	0.3m	1.2 kg	Keen Eye	Skill Link	35	75	30	30	30	65	265				Description not available yet	7	Pickup				
221	Piloswine	Swine Pokemon	Ice	Ground	1.1m	55.8 kg	Oblivious	Snow Cloak	100	100	80	60	60	50	450				Description not available yet	2	Thick Fat				
204	Pineco	Bagworm Pokemon	Bug		0.6m	7.2 kg	Sturdy	Overcoat	50	65	90	35	35	15	290				Description not available yet	2					
127	Pinsir	Stag Beetle Pokemon	Bug		1.50m	55.0 kg	Hyper Cutter	Mold Breaker	65	125	100	55	70	85	500				It grips prey with its powerful pincers and will not let go until the prey is torn in half.	1	Moxie				
393	Piplup	Penguin Pokemon	Water		0.4m	5.2 kg	Torrent	Defiant	53	51	53	61	56	40	314				Description not available yet	4					
311	Plusle	Cheering Pokemon	Electric		0.4m	4.2 kg	Plus	Lightningrod	60	50	40	85	75	95	405				Description not available yet	3					
186	Politoed	Frog Pokemon	Water		1.1m	33.9 kg	Water Absorb	Damp	90	75	75	90	100	70	500				Description not available yet	2	Drizzle				
060	Poliwag	Tadpole Pokemon	Water		0.61m	12.4 kg	Damp	Water Absorb	40	50	40	40	40	90	300	Poliwag	Poliwhirl	Poliwrath	Its skin is so thin, its internal organs are visible. It has trouble walking on its newly grown feet.	1	Swift Swim				
061	Poliwhirl	Tadpole Pokemon	Water		0.99m	20.0 kg	Damp	Water Absorb	65	65	65	50	50	90	385	Poliwag	Poliwhirl	Poliwrath	The spiral pattern on its belly subtly undulates. Staring at it gradually causes drowsiness.	1	Swift Swim				
062	Poliwrath	Tadpole Pokemon	Water	Fighting	1.30m	54.0 kg	Damp	Water Absorb	90	95	95	70	90	70	510	Poliwag	Poliwhirl	Poliwrath	With its extremely tough muscles, it can keep swimming in the Pacific Ocean without resting.	1	Swift Swim				
077	Ponyta	Fire Horse Pokemon	Fire		0.99m	30.0 kg	Flash Fire	Run Away	50	85	55	65	65	90	410	Ponyta	Rapidash		As a newborn, it can barely stand. However, through galloping, its legs are made tougher and faster.	1	Flame Body				
261	Poochyena	Bite Pokemon	Dark		0.5m	13.6 kg	Run Away	Quick Feet	35	55	35	30	30	35	220				Description not available yet	3	Rattled				
728	Popplio	Sea Lion Pokemon	Water		0.4m	7.5 kg	Torrent	Liquid Voice	50	54	54	66	56	40	320				Description not available yet	7					
137	Porygon	Virtual Pokemon	Normal		0.79m	36.5 kg	Download	Trace	65	60	70	85	75	40	395	Porygon			A man-made Pokemon created using advanced scientific means. It can move freely in cyberspace.	1	Analytic				
474	Porygon-Z	Virtual Pokemon	Normal		0.9m	34 kg	Adaptability	Download	85	80	70	135	75	90	535				Description not available yet	4	Analytic				
233	Porygon2	Virtual Pokemon	Normal		0.6m	32.5 kg	Trace	Download	85	80	90	105	95	60	515				Description not available yet	2	Analytic				
730	Primarina	Soloist Pokemon	Water	Fairy	1.8m	44 kg	Torrent	Liquid Voice	80	74	74	126	116	60	530				Description not available yet	7					
057	Primeape	Pig Monkey Pokemon	Fighting		0.99m	32.0 kg	Anger Point	Vital Spirit	65	105	60	60	70	95	455	Mankey	Primeape		It grows angry if you see its eyes and gets angrier if you run. If you beat it, it gets even madder.	1	Defiant				
394	Prinplup	Penguin Pokemon	Water		0.8m	23 kg	Torrent	Defiant	64	66	68	81	76	50	405				Description not available yet	4					
476	Probopass	Compass Pokemon	Rock	Steel	1.4m	340 kg	Sturdy	Magnet Pull	60	55	145	75	150	40	525				Description not available yet	4	Sand Force				
054	Psyduck	Duck Pokemon	Water		0.79m	19.6 kg	Cloud Nine	Damp	50	52	48	65	50	55	320	Psyduck	Golduck		When headaches stimulate its brain cells, which are usually inactive, it can use a mysterious power.	1	Swift Swim				
710	Pumpkaboo	Pumpkin Pokemon	Ghost	Grass	0.8m	15 kg	Pickup	Frisk	59	66	70	44	55	41	335				Description not available yet	6	Insomnia				
247	Pupitar	Hard Shell Pokemon	Rock	Ground	1.2m	152 kg	Shed Skin		70	84	70	65	70	51	410				Description not available yet	2					
509	Purrloin	Devious Pokemon	Dark		0.4m	10.1 kg	Limber	Unburden	41	50	37	50	37	66	281				Description not available yet	5	Prankster				
432	Purugly	Tiger Cat Pokemon	Normal		1m	43.8 kg	Thick Fat	Own Tempo	71	82	64	64	59	112	452				Description not available yet	4	Defiant				
668	Pyroar	Royal Pokemon	Fire	Normal	1.5m	81.5 kg	Rivalry	Unnerve	86	68	72	109	66	106	507				Description not available yet	6	Moxie				
771	Pyukumuku	Sea Cucumber Pokemon	Water		0.3m	1.2 kg	Innards Out	Unaware	55	60	130	30	130	5	410				Description not available yet	7					
195	Quagsire	Water Fish Pokemon	Water	Ground	1.4m	75 kg	Damp	Water Absorb	95	85	85	65	65	35	430				Description not available yet	2	Unaware				
156	Quilava	Volcano Pokemon	Fire		0.9m	19 kg	Blaze	Flash Fire	58	64	58	80	65	80	405				Description not available yet	2					
651	Quilladin	Spiny Armor Pokemon	Grass		0.7m	29 kg	Overgrow	Bulletproof	61	78	95	56	58	57	405				Description not available yet	6					
211	Qwilfish	Balloon Pokemon	Water	Poison	0.5m	3.9 kg	Poison Point	Swift Swim	65	95	85	55	55	85	440				Description not available yet	2	Intimidate				
026	Raichu	Mouse Pokemon	Electric		0.79m	30.0 kg	Static	Lightning Rod	60	90	55	90	80	110	485	Pikachu	Raichu		Its tail discharges electricity into the ground, protecting it from getting shocked.	1					
243	Raikou	Thunder Pokemon	Electric		1.9m	178 kg	Pressure	Inner Focus	90	85	75	115	100	115	580				Description not available yet	2					
280	Ralts	Feeling Pokemon	Psychic	Fairy	0.4m	6.6 kg	Synchronize	Trace	28	25	25	45	35	40	198				Description not available yet	3	Telepathy				
409	Rampardos	Head Butt Pokemon	Rock		1.6m	102.5 kg	Mold Breaker	Sheer Force	97	165	60	65	50	58	495				Description not available yet	4					
078	Rapidash	Fire Horse Pokemon	Fire		1.70m	95.0 kg	Flash Fire	Run Away	65	100	70	80	80	105	500	Ponyta	Rapidash		When at an all-out gallop, its blazing mane sparkles, enhancing its beautiful appearance.	1	Flame Body				
020	Raticate	Mouse Pokemon	Normal		0.71m	18.5 kg	Guts	Run Away	55	81	60	50	70	97	413	Rattata	Raticate		With its long fangs, this surprisingly violent Pokemon can gnaw away even thick concrete with ease.	1	Hustle				
019	Rattata	Mouse Pokemon	Normal		0.30m	3.5 kg	Guts	Run Away	30	56	35	25	35	72	253	Rattata	Raticate		It searches for food all day. It gnaws on hard objects to wear down its fangs, which grow constantly during its lifetime.	1	Hustle				
384	Rayquaza	Sky High Pokemon	Dragon	Flying	7m	206.5 kg	Air Lock		105	180	100	180	100	115	780				Description not available yet	3					
378	Regice	Iceberg Pokemon	Ice		1.8m	175 kg	Clear Body	Ice Body	80	50	100	100	200	50	580				Description not available yet	3					
486	Regigigas	Colossal Pokemon	Normal		3.7m	420 kg	Slow Start		110	160	110	80	110	100	670				Description not available yet	4					
377	Regirock	Rock Peak Pokemon	Rock		1.7m	230 kg	Clear Body	Sturdy	80	100	200	50	100	50	580				Description not available yet	3					
379	Registeel	Iron Pokemon	Steel		1.9m	205 kg	Clear Body	Light Metal	80	75	150	75	150	50	580				Description not available yet	3					
369	Relicanth	Longevity Pokemon	Water	Rock	1m	23.4 kg	Swift Swim	Rock Head	100	90	130	45	65	55	485				Description not available yet	3	Sturdy				
223	Remoraid	Jet Pokemon	Water		0.6m	12 kg	Hustle	Sniper	35	65	35	65	35	65	300				Description not available yet	2	Moody				
643	Reshiram	Vast White Pokemon	Dragon	Fire	3.2m	330 kg	Turboblaze		100	120	100	150	120	90	680				Description not available yet	5					
579	Reuniclus	Multiplying Pokemon	Psychic		1m	20.1 kg	Overcoat	Magic Guard	110	65	75	125	85	30	490				Description not available yet	5	Regenerator				
112	Rhydon	Drill Pokemon	Ground	Rock	1.91m	120.0 kg	Lightning Rod	Rock Head	105	130	120	45	45	40	485	Rhyhorn	Rhydon		Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful, however.	1	Reckless				
111	Rhyhorn	Spikes Pokemon	Ground	Rock	0.99m	115.0 kg	Lightning Rod	Rock Head	80	85	95	30	30	25	345	Rhyhorn	Rhydon		Its powerful tackles can destroy anything. However, it is too slow witted to help people work.	1	Reckless				
464	Rhyperior	Drill Pokemon	Ground	Rock	2.4m	282.8 kg	Lightningrod	Solid Rock	115	140	130	55	55	40	535				Description not available yet	4	Reckless				
743	Ribombee	Bee Fly Pokemon	Bug	Fairy	0.2m	0.5 kg	Honey Gather	Shield Dust	60	55	60	95	70	124	464				Description not available yet	7	Sweet Veil				
447	Riolu	Emanation Pokemon	Fighting		0.7m	20.2 kg	Steadfast	Inner Focus	40	70	40	35	40	60	285				Description not available yet	4	Prankster				
744	Rockruff	Puppy Pokemon	Rock		0.5m	9.2 kg	Keen Eye	Vital Spirit	45	65	40	30	40	60	280				Description not available yet	7	Steadfast				
524	Roggenrola	Mantle Pokemon	Rock		0.4m	18 kg	Sturdy	Weak Armor	55	75	85	25	25	15	280				Description not available yet	5	Sand Force				
315	Roselia	Thorn Pokemon	Grass	Poison	0.3m	2 kg	Natural Cure	Poison Point	50	60	45	100	80	65	400				Description not available yet	3	Leaf Guard				
407	Roserade	Bouquet Pokemon	Grass	Poison	0.9m	14.5 kg	Natural Cure	Poison Point	60	70	65	125	105	90	515				Description not available yet	4	Technician				
479	Rotom	Plasma Pokemon	Electric	Ghost	0.3m	0.3 kg	Levitate		50	65	107	105	107	86	520				Description not available yet	4					
722	Rowlet	Grass Quill Pokemon	Grass	Flying	0.3m	1.5 kg	Overgrow	Long Reach	68	55	55	50	50	42	320				Description not available yet	7					
627	Rufflet	Eaglet Pokemon	Normal	Flying	0.5m	10.5 kg	Keen Eye	Sheer Force	70	83	50	37	50	60	350				Description not available yet	5	Hustle				
302	Sableye	Darkness Pokemon	Dark	Ghost	0.5m	11 kg	Keen Eye	Stall	50	85	125	85	115	20	480				Description not available yet	3	Prankster				
373	Salamence	Dragon Pokemon	Dragon	Flying	1.5m	102.6 kg	Intimidate	Moxie	95	145	130	120	90	120	700				Description not available yet	3					
757	Salandit	Toxic Lizard Pokemon	Poison	Fire	0.6m	4.8 kg	Corrosion	Oblivious	48	44	40	71	40	77	320				Description not available yet	7					
758	Salazzle	Toxic Lizard Pokemon	Poison	Fire	1.2m	22.2 kg	Corrosion	Oblivious	68	64	60	111	60	117	480				Description not available yet	7					
503	Samurott	Formidable Pokemon	Water		1.5m	94.6 kg	Torrent	Shell Armor	95	100	85	108	70	70	528				Description not available yet	5					
551	Sandile	Desert Croc Pokemon	Ground	Dark	0.7m	15.2 kg	Intimidate	Moxie	50	72	35	35	35	65	292				Description not available yet	5	Anger Point				
027	Sandshrew	Mouse Pokemon	Ground		0.61m	12.0 kg	Sand Veil	Sand Rush	50	75	85	20	30	40	300	Sandshrew	Sandslash		It digs deep burrows to live in. When in danger, it rolls up its body to withstand attacks.	1					
028	Sandslash	Mouse Pokemon	Ground		0.99m	29.5 kg	Sand Veil	Sand Rush	75	100	110	45	55	65	450	Sandshrew	Sandslash		The spikes on its body are made up of its hardened hide. It rolls up and attacks foes with its spikes.	1					
769	Sandygast	Sand Heap Pokemon	Ghost	Ground	0.5m	70 kg	Water Compaction	Sand Veil	55	55	80	70	45	15	320				Description not available yet	7					
539	Sawk	Karate Pokemon	Fighting		1.4m	51 kg	Sturdy	Inner Focus	75	125	75	30	75	85	465				Description not available yet	5	Mold Breaker				
586	Sawsbuck	Season Pokemon	Normal	Grass	1.9m	92.5 kg	Chlorophyll	Sap Sipper	80	100	70	60	70	95	475				Description not available yet	5	Serene Grace				
664	Scatterbug	Scatterdust Pokemon	Bug		0.3m	2.5 kg	Shield Dust	Compoundeyes	38	35	40	27	25	35	200				Description not available yet	6	Friend Guard				
254	Sceptile	Forest Pokemon	Grass		1.7m	52.2 kg	Overgrow	Unburden	70	110	75	145	85	145	630				Description not available yet	3					
212	Scizor	Pincer Pokemon	Bug	Steel	1.8m	118 kg	Swarm	Technician	70	150	140	65	100	75	600				Description not available yet	2	Light Metal				
545	Scolipede	Megapede Pokemon	Bug	Poison	2.5m	200.5 kg	Poison Point	Swarm	60	100	89	55	69	112	485				Description not available yet	5	Speed Boost				
560	Scrafty	Hoodlum Pokemon	Dark	Fighting	1.1m	30 kg	Shed Skin	Moxie	65	90	115	45	115	58	488				Description not available yet	5	Intimidate				
559	Scraggy	Shedding Pokemon	Dark	Fighting	0.6m	11.8 kg	Shed Skin	Moxie	50	75	70	35	70	48	348				Description not available yet	5	Intimidate				
123	Scyther	Mantis Pokemon	Bug	Flying	1.50m	56.0 kg	Swarm	Technician	70	110	80	55	80	105	500	Scyther			The sharp scythes on its forearms become increasingly sharp by cutting through hard objects.	1	Steadfast				
117	Seadra	Dragon Pokemon	Water		1.19m	25.0 kg	Poison Point	Sniper	55	65	95	95	45	85	440	Horsea	Seadra		Its spines provide protection. Its fins and bones are prized as traditional-medicine ingredients.	1	Damp				
119	Seaking	Goldfish Pokemon	Water		1.30m	39.0 kg	Swift Swim	Water Veil	80	92	65	65	80	68	450	Goldeen	Seaking		In autumn, its body becomes more fatty in preparing to propose to a mate. It takes on beautiful colors.	1	Lightning Rod				
364	Sealeo	Ball Roll Pokemon	Ice	Water	1.1m	87.6 kg	Thick Fat	Ice Body	90	60	70	75	70	45	410				Description not available yet	3	Oblivious				
273	Seedot	Acorn Pokemon	Grass		0.5m	4 kg	Chlorophyll	Early Bird	40	40	50	30	30	30	220				Description not available yet	3	Pickpocket				
086	Seel	Sea Lion Pokemon	Water		1.09m	90.0 kg	Hydration	Thick Fat	65	45	55	45	70	45	325	Seel	Dewgong		The colder it gets, the better it feels. It joyfully swims around oceans so cold that they are filled with floating ice.	1	Ice Body				
537	Seismitoad	Vibration Pokemon	Water	Ground	1.5m	62 kg	Swift Swim	Poison Touch	105	95	75	85	75	74	509				Description not available yet	5	Water Absorb				
161	Sentret	Scout Pokemon	Normal		0.8m	6 kg	Run Away	Keen Eye	35	46	34	35	45	20	215				Description not available yet	2	Frisk				
497	Serperior	Regal Pokemon	Grass		3.3m	63 kg	Overgrow	Contrary	75	75	95	75	95	113	528				Description not available yet	5					
496	Servine	Grass Snake Pokemon	Grass		0.8m	16 kg	Overgrow	Contrary	60	60	75	60	75	83	413				Description not available yet	5					
336	Seviper	Fang Snake Pokemon	Poison		2.7m	52.5 kg	Shed Skin	Infiltrator	73	100	60	100	60	65	458				Description not available yet	3					
540	Sewaddle	Sewing Pokemon	Bug	Grass	0.3m	2.5 kg	Swarm	Chlorophyll	45	53	70	40	60	42	310				Description not available yet	5	Overcoat				
319	Sharpedo	Brutal Pokemon	Water	Dark	1.8m	88.8 kg	Rough Skin	Speed Boost	70	140	70	110	65	105	560				Description not available yet	3					
492	Shaymin	Gratitude Pokemon	Grass	Grass	0.2m	2.1 kg	Natural Cure	Serene Grace	100	103	75	120	75	127	600				Description not available yet	4					
292	Shedinja	Shed Pokemon	Bug	Ghost	0.8m	1.2 kg	Wonder Guard		1	90	45	30	30	40	236				Description not available yet	3					
372	Shelgon	Endurance Pokemon	Dragon		1.1m	110.5 kg	Rock Head	Overcoat	65	95	100	60	50	50	420				Description not available yet	3					
090	Shellder	Bivalve Pokemon	Water		0.30m	4.0 kg	Shell Armor	Skill Link	30	65	100	45	25	40	305	Shellder	Cloyster		It swims backward by opening and closing its two shells. Its large tongue is always kept hanging out.	1	Overcoat				
422	Shellos	Sea Slug Pokemon	Water		0.3m	6.3 kg	Sticky Hold	Storm Drain	76	48	48	57	62	34	325				Description not available yet	4	Sand Force				
616	Shelmet	Snail Pokemon	Bug		0.4m	7.7 kg	Hydration	Shell Armor	50	40	85	40	65	25	305				Description not available yet	5	Overcoat				
410	Shieldon	Shield Pokemon	Rock	Steel	0.5m	57 kg	Sturdy	Soundproof	30	42	118	42	88	30	350				Description not available yet	4					
275	Shiftry	Wickid Pokemon	Grass	Dark	1.3m	59.6 kg	Chlorophyll	Early Bird	90	100	60	90	60	80	480				Description not available yet	3	Pickpocket				
756	Shiinotic	Illuminating Pokemon	Grass	Fairy	1m	11.5 kg	Illuminate	Effect Spore	60	45	80	90	100	30	405				Description not available yet	7	Rain Dish				
403	Shinx	Flash Pokemon	Electric		0.5m	9.5 kg	Rivalry	Intimidate	45	65	34	40	34	45	263				Description not available yet	4	Guts				
285	Shroomish	Mushroom Pokemon	Grass		0.4m	4.5 kg	Effect Spore	Poison Heal	60	40	60	40	60	35	295				Description not available yet	3	Quick Feet				
213	Shuckle	Mold Pokemon	Bug	Rock	0.6m	20.5 kg	Sturdy	Gluttony	20	10	230	10	230	5	505				Description not available yet	2	Contrary				
353	Shuppet	Puppet Pokemon	Ghost		0.6m	2.3 kg	Insomnia	Frisk	44	75	35	63	33	45	295				Description not available yet	3	Cursed Body				
561	Sigilyph	Avianoid Pokemon	Psychic	Flying	1.4m	14 kg	Wonder Skin 	Magic Guard	72	58	80	103	80	97	490				Description not available yet	5	Tinted Lens				
266	Silcoon	Cocoon Pokemon	Bug		0.6m	10 kg	Shed Skin		50	35	55	25	25	15	205				Description not available yet	3					
773	Silvally	Synthetic Pokemon	Normal		2.3m	100.5 kg	RKS System		95	95	95	95	95	95	570				Description not available yet	7					
516	Simipour	Geyser Pokemon	Water		1m	29 kg	Gluttony	Torrent	75	98	63	98	63	101	498				Description not available yet	5					
512	Simisage	Thorn Monkey Pokemon	Grass		1.1m	30.5 kg	Gluttony	Overgrow	75	98	63	98	63	101	498				Description not available yet	5					
514	Simisear	Ember Pokemon	Fire		1m	28 kg	Gluttony	Blaze	75	98	63	98	63	101	498				Description not available yet	5					
227	Skarmory	Armor Bird Pokemon	Steel	Flying	1.7m	50.5 kg	Keen Eye	Sturdy	65	80	140	40	70	70	465				Description not available yet	2	Weak Armor				
672	Skiddo	Mount Pokemon	Grass		0.9m	31 kg	Sap Sipper	Grass Pelt	66	65	48	62	57	52	350				Description not available yet	6					
188	Skiploom	Cottonweed Pokemon	Grass	Flying	0.6m	1 kg	Chlorophyll	Leaf Guard	55	45	50	45	65	80	340				Description not available yet	2	Infiltrator				
300	Skitty	Kitten Pokemon	Normal		0.6m	11 kg	Cute Charm	Normalize	50	45	45	35	35	50	260				Description not available yet	3	Wonder Skin 				
451	Skorupi	Scorpion Pokemon	Poison	Bug	0.8m	12 kg	Battle Armor	Sniper	40	50	90	30	55	65	330				Description not available yet	4	Keen Eye				
690	Skrelp	Mock Kelp Pokemon	Poison	Water	0.5m	7.3 kg	Poison Point	Poison Touch	50	60	60	60	60	30	320				Description not available yet	6	Adaptability				
435	Skuntank	Skunk Pokemon	Poison	Dark	1m	38 kg	Stench	Aftermath	103	93	67	71	61	84	479				Description not available yet	4	Keen Eye				
289	Slaking	Lazy Pokemon	Normal		2m	130.5 kg	Truant		150	160	100	95	65	100	670				Description not available yet	3					
287	Slakoth	Slacker Pokemon	Normal		0.8m	24 kg	Truant		60	60	60	35	35	30	280				Description not available yet	3					
705	Sliggoo	Soft Tissue Pokemon	Dragon		0.8m	17.5 kg	Sap Sipper	Hydration	68	75	53	83	113	60	452				Description not available yet	6	Gooey				
080	Slowbro	Hermit Crab Pokemon	Water	Psychic	1.60m	78.5 kg	Oblivious	Own Tempo	95	75	110	100	80	30	490	Slowpoke	Slowbro		Though usually dim witted, it seems to become inspired if the Shellder on its tail bites down.	1	Regenerator				
199	Slowking	Royal Pokemon	Water	Psychic	2m	79.5 kg	Oblivious	Own Tempo	95	75	80	100	110	30	490				Description not available yet	2	Regenerator				
079	Slowpoke	Dopey Pokemon	Water	Psychic	1.19m	36.0 kg	Oblivious	Own Tempo	90	65	65	40	40	15	315	Slowpoke	Slowbro		Although slow, it is skilled at fishing with its tail. It does not feel pain if its tail is bitten.	1	Regenerator				
218	Slugma	Lava Pokemon	Fire		0.7m	35 kg	Magma Armor	Flame Body	40	40	40	70	40	20	250				Description not available yet	2	Weak Armor				
685	Slurpuff	Meringue Pokemon	Fairy		0.8m	5 kg	Sweet Veil	Unburden	82	80	86	85	75	72	480				Description not available yet	6					
235	Smeargle	Painter Pokemon	Normal		1.2m	58 kg	Own Tempo	Technician	55	20	35	20	45	75	250				Description not available yet	2	Moody				
238	Smoochum	Kiss Pokemon	Ice	Psychic	0.4m	6 kg	Oblivious	Forewarn	45	30	15	85	65	65	305				Description not available yet	2	Hydration				
215	Sneasel	Sharp Claw Pokemon	Dark	Ice	0.9m	28 kg	Inner Focus	Keen Eye	55	95	55	35	75	115	430				Description not available yet	2	Pickpocket				
495	Snivy	Grass Snake Pokemon	Grass		0.6m	8.1 kg	Overgrow	Contrary	45	45	55	45	55	63	308				Description not available yet	5					
143	Snorlax	Sleeping Pokemon	Normal		2.11m	460.0 kg	Immunity	Thick Fat	160	110	65	65	110	30	540	Snorlax			When its belly is full, it becomes too lethargic to even lift a finger, so it is safe to bounce on its belly.	1	Gluttony				
361	Snorunt	Snow Hat Pokemon	Ice		0.7m	16.8 kg	Inner Focus	Ice Body	50	50	50	50	50	50	300				Description not available yet	3	Moody				
459	Snover	Frosted Tree Pokemon	Grass	Ice	1m	50.5 kg	Snow Warning	Soundproof	60	62	50	62	60	40	334				Description not available yet	4					
209	Snubbull	Fairy Pokemon	Fairy		0.6m	7.8 kg	Intimidate	Run Away	60	80	50	40	40	30	300				Description not available yet	2	Rattled				
791	Solgaleo	Sunne Pokemon	Psychic	Steel	3.4m	230 kg	Full Metal Body		137	137	107	113	89	97	680				Description not available yet	7					
577	Solosis	Cell Pokemon	Psychic		0.3m	1 kg	Overcoat	Magic Guard	45	30	40	105	50	20	290				Description not available yet	5	Regenerator				
338	Solrock	Meteorite Pokemon	Rock	Psychic	1.2m	154 kg	Levitate		90	95	85	55	65	70	460				Description not available yet	3					
021	Spearow	Tiny Bird Pokemon	Normal	Flying	0.30m	2.0 kg	Keen Eye	Sniper	40	60	30	31	31	70	262	Spearow	Fearow		It flaps its small wings busily to fly. Using its beak, it searches in grass for prey.	1					
665	Spewpa	Scatterdust Pokemon	Bug		0.3m	8.4 kg	Shed Skin	Friend Guard	45	22	60	27	30	29	213				Description not available yet	6					
363	Spheal	Clap Pokemon	Ice	Water	0.8m	39.5 kg	Thick Fat	Ice Body	70	40	50	55	50	25	290				Description not available yet	3	Oblivious				
167	Spinarak	String Spit Pokemon	Bug	Poison	0.5m	8.5 kg	Swarm	Insomnia	40	60	40	40	40	30	250				Description not available yet	2	Sniper				
327	Spinda	Spot Panda Pokemon	Normal		1.1m	5 kg	Own Tempo	Tangled Feet	60	60	60	60	60	60	360				Description not available yet	3	Contrary				
442	Spiritomb	Forbidden Pokemon	Ghost	Dark	1m	108 kg	Pressure	Infiltrator	50	92	108	92	108	35	485				Description not available yet	4					
325	Spoink	Bounce Pokemon	Psychic		0.7m	30.6 kg	Thick Fat	Own Tempo	60	25	35	70	80	60	330				Description not available yet	3	Gluttony				
682	Spritzee	Perfume Pokemon	Fairy		0.2m	0.5 kg	Healer	Aroma Veil	78	52	60	63	65	23	341				Description not available yet	6					
007	Squirtle	Tiny Turtle Pokemon	Water		0.51m	9.0 kg	Torrent	Rain Dish	44	48	65	50	64	43	314	Squirtle	Wartortle	Blastoise	It shelters itself in its shell then strikes back with spouts of water at every opportunity.	1					
234	Stantler	Big Horn Pokemon	Normal		1.4m	71.2 kg	Intimidate	Frisk	73	95	62	85	65	85	465				Description not available yet	2	Sap Sipper				
398	Staraptor	Predator Pokemon	Normal	Flying	1.2m	24.9 kg	Intimidate	Reckless	85	120	70	50	60	100	485				Description not available yet	4					
397	Staravia	Starling Pokemon	Normal	Flying	0.6m	15.5 kg	Intimidate	Reckless	55	75	50	40	40	80	340				Description not available yet	4					
396	Starly	Starling Pokemon	Normal	Flying	0.3m	2 kg	Keen Eye	Reckless	40	55	30	30	30	60	245				Description not available yet	4					
121	Starmie	Mysterious Pokemon	Water	Psychic	1.09m	80.0 kg	Illuminate	Natural Cure	60	75	85	100	85	115	520	Staryu	Starmie		Its core shines in many colors and sends radio signals into space to communicate with something.	1	Analytic				
120	Staryu	Star Shape Pokemon	Water		0.79m	34.5 kg	Illuminate	Natural Cure	30	45	55	70	55	85	340	Staryu	Starmie		As long as its red core remains, it can regenerate its body instantly, even if its torn apart.	1	Analytic				
208	Steelix	Iron Snake Pokemon	Steel	Ground	9.2m	400 kg	Rock Head	Sturdy	75	125	230	55	95	30	610				Description not available yet	2	Sheer Force				
762	Steenee	Fruit Pokemon	Grass		0.7m	8.2 kg	Leaf Guard	Oblivious	52	40	48	40	48	62	290				Description not available yet	7	Sweet Veil				
508	Stoutland	Big-Hearted Pokemon	Normal		1.2m	61 kg	Intimidate	Sand Rush	85	110	90	45	90	80	500				Description not available yet	5	Scrappy				
759	Stufful	Flailing Pokemon	Normal	Fighting	0.5m	6.8 kg	Fluffy	Klutz	70	75	50	45	50	50	340				Description not available yet	7	Cute Charm				
618	Stunfisk	Trap Pokemon	Ground	Electric	0.7m	11 kg	Static	Limber	109	66	84	81	99	32	471				Description not available yet	5	Sand Veil				
434	Stunky	Skunk Pokemon	Poison	Dark	0.4m	19.2 kg	Stench	Aftermath	63	63	47	41	41	74	329				Description not available yet	4	Keen Eye				
185	Sudowoodo	Imitation Pokemon	Rock		1.2m	38 kg	Sturdy	Rock Head	70	100	115	30	65	30	410				Description not available yet	2	Rattled				
